ts,pid,cpu_perc,rss_mb,command
1783334888,71860,0.6,3542.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334891,58925,0.0,25.1,/opt/homebrew/opt/ollama/bin/ollama
1783334891,71860,0.1,3538.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334893,58925,6.6,45.1,/opt/homebrew/opt/ollama/bin/ollama
1783334893,71860,3.7,3544.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334895,58925,0.0,45.1,/opt/homebrew/opt/ollama/bin/ollama
1783334895,71860,0.0,3545.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334897,58925,0.0,30.8,/opt/homebrew/opt/ollama/bin/ollama
1783334897,71860,0.6,2743.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334899,58925,0.2,31.0,/opt/homebrew/opt/ollama/bin/ollama
1783334899,71860,6.4,2749.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334901,58925,0.1,31.1,/opt/homebrew/opt/ollama/bin/ollama
1783334901,71860,5.1,2750.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334903,58925,0.2,31.1,/opt/homebrew/opt/ollama/bin/ollama
1783334903,71860,5.6,2751.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334905,58925,0.1,31.2,/opt/homebrew/opt/ollama/bin/ollama
1783334905,71860,5.0,2751.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334907,58925,0.0,45.5,/opt/homebrew/opt/ollama/bin/ollama
1783334907,71860,1.3,3023.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334909,58925,0.0,45.5,/opt/homebrew/opt/ollama/bin/ollama
1783334909,71860,6.0,3025.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334911,58925,0.0,42.8,/opt/homebrew/opt/ollama/bin/ollama
1783334911,71860,0.7,2992.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334913,58925,0.1,44.1,/opt/homebrew/opt/ollama/bin/ollama
1783334913,71860,5.2,2994.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334915,58925,29.6,44.1,/opt/homebrew/opt/ollama/bin/ollama
1783334915,71860,5.1,2995.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334917,58925,16.3,44.2,/opt/homebrew/opt/ollama/bin/ollama
1783334917,71860,6.6,2994.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334919,58925,0.1,44.2,/opt/homebrew/opt/ollama/bin/ollama
1783334919,71860,6.1,2993.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334921,58925,0.0,44.2,/opt/homebrew/opt/ollama/bin/ollama
1783334921,71860,8.4,3019.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334923,58925,0.0,46.9,/opt/homebrew/opt/ollama/bin/ollama
1783334923,71860,2.7,3021.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783334925,58925,23.6,45.0,/opt/homebrew/opt/ollama/bin/ollama
1783334925,71860,7.5,2765.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
