ts,pid,cpu_perc,rss_mb,command
1783373543,58925,0.0,49.3,/opt/homebrew/opt/ollama/bin/ollama
1783373545,11137,0.1,3601.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373545,58925,0.0,49.3,/opt/homebrew/opt/ollama/bin/ollama
1783373547,11137,0.1,3601.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373547,58925,0.0,49.3,/opt/homebrew/opt/ollama/bin/ollama
1783373549,11137,0.0,3602.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373549,58925,0.0,49.8,/opt/homebrew/opt/ollama/bin/ollama
1783373551,11137,0.0,3602.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373551,58925,0.0,49.8,/opt/homebrew/opt/ollama/bin/ollama
1783373553,11137,0.0,3602.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373553,58925,0.0,49.8,/opt/homebrew/opt/ollama/bin/ollama
1783373555,11137,3.9,3602.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373555,58925,0.1,49.8,/opt/homebrew/opt/ollama/bin/ollama
1783373557,11137,3.9,3602.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373557,58925,0.0,49.8,/opt/homebrew/opt/ollama/bin/ollama
1783373559,11137,9.8,3784.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373559,58925,7.0,44.9,/opt/homebrew/opt/ollama/bin/ollama
1783373561,11137,5.8,3784.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373561,58925,0.1,44.9,/opt/homebrew/opt/ollama/bin/ollama
1783373563,11137,1.7,3775.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373563,58925,1.5,45.5,/opt/homebrew/opt/ollama/bin/ollama
1783373565,11137,5.0,3775.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373565,58925,0.0,45.5,/opt/homebrew/opt/ollama/bin/ollama
1783373567,11137,3.3,3775.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373567,58925,0.1,45.5,/opt/homebrew/opt/ollama/bin/ollama
1783373569,11137,5.0,3767.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373569,58925,0.2,48.6,/opt/homebrew/opt/ollama/bin/ollama
1783373571,11137,4.9,3765.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373571,58925,0.5,48.8,/opt/homebrew/opt/ollama/bin/ollama
1783373573,11137,2.9,3559.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373573,58925,36.8,48.2,/opt/homebrew/opt/ollama/bin/ollama
1783373575,11137,5.2,3466.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373575,58925,8.7,45.3,/opt/homebrew/opt/ollama/bin/ollama
1783373577,11137,5.6,3463.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373577,58925,0.2,45.3,/opt/homebrew/opt/ollama/bin/ollama
