ts,pid,cpu_perc,rss_mb,command
1783329087,60034,0.0,206.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329089,58925,0.2,50.0,/opt/homebrew/opt/ollama/bin/ollama
1783329089,60034,6.3,208.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329091,58925,0.0,50.0,/opt/homebrew/opt/ollama/bin/ollama
1783329091,60034,0.1,593.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329093,58925,0.0,50.0,/opt/homebrew/opt/ollama/bin/ollama
1783329093,60034,0.1,580.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329095,58925,0.0,50.0,/opt/homebrew/opt/ollama/bin/ollama
1783329095,60034,0.1,588.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329097,58925,39.2,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329097,60034,4.3,697.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329099,58925,0.0,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329099,60034,1.6,697.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329101,58925,0.0,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329101,60034,0.1,697.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329103,58925,9.3,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329103,60034,1.4,750.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329105,58925,0.0,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329105,60034,0.1,750.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329107,58925,0.0,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329107,60034,6.6,750.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329109,58925,0.0,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329109,60034,0.3,801.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329112,58925,0.0,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329112,60034,0.2,751.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329114,58925,1.1,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329114,60034,1.1,761.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329116,58925,0.0,50.1,/opt/homebrew/opt/ollama/bin/ollama
1783329116,60034,4.1,763.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329118,58925,30.8,48.3,/opt/homebrew/opt/ollama/bin/ollama
1783329118,60034,12.8,919.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329120,58925,3.6,48.7,/opt/homebrew/opt/ollama/bin/ollama
1783329120,60034,0.5,969.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329122,58925,0.0,48.7,/opt/homebrew/opt/ollama/bin/ollama
1783329122,60034,0.2,968.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329124,58925,0.0,48.7,/opt/homebrew/opt/ollama/bin/ollama
1783329124,60034,6.6,968.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329126,58925,0.2,48.7,/opt/homebrew/opt/ollama/bin/ollama
1783329126,60034,6.5,967.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329128,58925,0.0,48.7,/opt/homebrew/opt/ollama/bin/ollama
1783329128,60034,6.2,938.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329130,58925,0.0,45.8,/opt/homebrew/opt/ollama/bin/ollama
1783329130,60034,5.8,1060.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329132,58925,0.0,45.8,/opt/homebrew/opt/ollama/bin/ollama
1783329132,60034,0.1,1060.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329134,58925,0.0,28.3,/opt/homebrew/opt/ollama/bin/ollama
1783329134,60034,0.1,560.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329136,58925,0.1,48.0,/opt/homebrew/opt/ollama/bin/ollama
1783329136,60034,0.3,408.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329138,58925,0.0,36.5,/opt/homebrew/opt/ollama/bin/ollama
1783329138,60034,2.1,350.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329140,58925,0.1,36.5,/opt/homebrew/opt/ollama/bin/ollama
1783329140,60034,6.6,351.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329142,58925,0.3,48.3,/opt/homebrew/opt/ollama/bin/ollama
1783329142,60034,7.2,495.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329144,58925,0.0,48.2,/opt/homebrew/opt/ollama/bin/ollama
1783329144,60034,0.1,495.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329146,58925,53.5,48.3,/opt/homebrew/opt/ollama/bin/ollama
1783329146,60034,9.3,481.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329148,58925,0.0,47.6,/opt/homebrew/opt/ollama/bin/ollama
1783329148,60034,0.2,479.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329150,58925,0.4,46.7,/opt/homebrew/opt/ollama/bin/ollama
1783329150,60034,6.9,471.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329153,58925,0.2,18.2,/opt/homebrew/opt/ollama/bin/ollama
1783329153,60034,7.8,379.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329155,58925,0.1,48.0,/opt/homebrew/opt/ollama/bin/ollama
1783329155,60034,7.0,461.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329157,58925,6.6,48.7,/opt/homebrew/opt/ollama/bin/ollama
1783329157,60034,8.0,620.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329159,58925,3.5,49.5,/opt/homebrew/opt/ollama/bin/ollama
1783329159,60034,4.3,655.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329161,58925,4.1,48.7,/opt/homebrew/opt/ollama/bin/ollama
1783329161,60034,0.4,666.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329163,58925,0.0,19.7,/opt/homebrew/opt/ollama/bin/ollama
1783329163,60034,0.7,541.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329165,58925,0.0,19.1,/opt/homebrew/opt/ollama/bin/ollama
1783329165,60034,0.4,400.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329167,58925,0.1,19.7,/opt/homebrew/opt/ollama/bin/ollama
1783329167,60034,5.5,391.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329169,58925,0.0,19.2,/opt/homebrew/opt/ollama/bin/ollama
1783329169,60034,6.3,326.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329171,58925,0.0,14.7,/opt/homebrew/opt/ollama/bin/ollama
1783329171,60034,0.1,326.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329173,58925,0.0,14.7,/opt/homebrew/opt/ollama/bin/ollama
1783329173,60034,0.1,267.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329175,58925,0.0,14.6,/opt/homebrew/opt/ollama/bin/ollama
1783329175,60034,0.1,256.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329177,58925,0.0,14.6,/opt/homebrew/opt/ollama/bin/ollama
1783329177,60034,0.1,256.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329179,58925,0.0,14.6,/opt/homebrew/opt/ollama/bin/ollama
1783329179,60034,0.1,256.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783329181,58925,0.0,14.6,/opt/homebrew/opt/ollama/bin/ollama
1783329181,60034,0.1,256.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
