ts,pid,cpu_perc,rss_mb,command
1783368156,95547,1.9,5596.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368158,58925,0.0,10.9,/opt/homebrew/opt/ollama/bin/ollama
1783368158,95547,0.0,5595.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368161,58925,0.0,10.9,/opt/homebrew/opt/ollama/bin/ollama
1783368161,95547,0.0,5596.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368163,58925,0.0,11.0,/opt/homebrew/opt/ollama/bin/ollama
1783368163,95547,1.0,5599.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368165,58925,0.0,9.9,/opt/homebrew/opt/ollama/bin/ollama
1783368165,95547,0.0,5576.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368167,58925,0.0,11.0,/opt/homebrew/opt/ollama/bin/ollama
1783368167,95547,2.8,5592.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368169,58925,0.0,11.2,/opt/homebrew/opt/ollama/bin/ollama
1783368169,95547,3.8,5592.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368171,58925,0.0,8.3,/opt/homebrew/opt/ollama/bin/ollama
1783368171,95547,3.3,5592.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368173,58925,0.0,8.6,/opt/homebrew/opt/ollama/bin/ollama
1783368173,95547,2.6,5593.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368175,58925,0.0,8.9,/opt/homebrew/opt/ollama/bin/ollama
1783368175,95547,2.5,5593.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368177,58925,0.1,6.3,/opt/homebrew/opt/ollama/bin/ollama
1783368177,95547,3.4,5588.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368179,58925,0.1,6.2,/opt/homebrew/opt/ollama/bin/ollama
1783368179,95547,3.3,5588.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368181,58925,0.0,6.9,/opt/homebrew/opt/ollama/bin/ollama
