ts,pid,cpu_perc,rss_mb,command
1783373723,58925,0.4,48.9,/opt/homebrew/opt/ollama/bin/ollama
1783373725,11711,1.3,3732.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373725,58925,0.0,41.8,/opt/homebrew/opt/ollama/bin/ollama
1783373727,11711,0.1,3725.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373727,58925,0.0,41.5,/opt/homebrew/opt/ollama/bin/ollama
1783373729,11711,0.5,3722.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373729,58925,1.4,42.2,/opt/homebrew/opt/ollama/bin/ollama
1783373731,11711,6.2,3722.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373731,58925,0.3,42.2,/opt/homebrew/opt/ollama/bin/ollama
1783373733,11711,6.2,3722.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373733,58925,0.2,42.2,/opt/homebrew/opt/ollama/bin/ollama
1783373735,11711,6.7,3722.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373735,58925,0.3,42.2,/opt/homebrew/opt/ollama/bin/ollama
1783373737,11711,6.3,3717.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373737,58925,0.3,42.2,/opt/homebrew/opt/ollama/bin/ollama
1783373739,11711,6.0,3717.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373739,58925,0.2,42.2,/opt/homebrew/opt/ollama/bin/ollama
1783373741,11711,5.8,3609.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373741,58925,0.2,42.0,/opt/homebrew/opt/ollama/bin/ollama
1783373743,11711,5.7,3609.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373743,58925,0.2,42.0,/opt/homebrew/opt/ollama/bin/ollama
1783373745,11711,5.4,3609.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373745,58925,0.2,42.0,/opt/homebrew/opt/ollama/bin/ollama
1783373747,11711,6.0,3609.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373747,58925,0.2,42.0,/opt/homebrew/opt/ollama/bin/ollama
1783373749,11711,6.6,3609.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373749,58925,0.4,42.0,/opt/homebrew/opt/ollama/bin/ollama
1783373752,11711,5.9,3609.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373752,58925,0.2,42.0,/opt/homebrew/opt/ollama/bin/ollama
1783373754,11711,5.5,3609.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783373754,58925,0.2,42.0,/opt/homebrew/opt/ollama/bin/ollama
